repo_id,app,full_name,description,owner_id,default_branch,language,created_at,updated_at,pushed_at,size,stargazers,subscribers,is_fork,forks_count,open_issues,watchers,has_downloads,has_issues,has_pages,has_wiki,has_projects,git_url,clone_url,last_commit_sha,last_commit_date,last_commit_massage,last_commit_author,tests_count,has_junit,is_maven,classification
7961991,javapoet,square/javapoet,A Java API for generating .java source files.,82592,master,Java,2013-02-01T16:56:30Z,2020-12-01T10:17:32Z,2020-11-01T11:37:04Z,1854,8519,353,False,1101,90,8519,True,True,True,False,False,git://github.com/square/javapoet.git,https://github.com/square/javapoet.git,0a6ee12960724854a0da33b171bcb06c1121c3e5,2020-06-19T16:38:34Z,Merge pull request #792 from square/egorand/200618/releasing  Add RELEASING.md,GitHub,22,True,True,0.19816659912554824
206317,camel,apache/camel,Apache Camel is an open source integration framework that empowers you to quickly and easily integrate various systems consuming or producing data.,47359,master,Java,2009-05-21T00:25:36Z,2020-11-27T18:27:54Z,2020-11-27T19:08:02Z,420742,3509,282,False,4164,2,3509,True,False,False,False,True,git://github.com/apache/camel.git,https://github.com/apache/camel.git,a9cec274a3e02e04a8abca75b8e94e1820d83da6,2020-11-27T18:27:35Z,Fixed CS,Andrea Cosentino,8893,True,True,0.19714155170212422
537800,metrics,dropwizard/metrics,:chart_with_upwards_trend: Capturing JVM- and application-level metrics. So you know what's going on.,5478557,release/4.1.x,Java,2010-02-26T19:44:42Z,2020-11-27T09:53:03Z,2020-11-26T07:53:44Z,16406,7193,412,False,1746,16,7193,True,True,True,False,False,git://github.com/dropwizard/metrics.git,https://github.com/dropwizard/metrics.git,bb256239e3fae55a66144545f1f453e0d8562c9a,2020-11-26T07:53:03Z,[maven-release-plugin] prepare for next development iteration,Jochen Schalanda,113,True,True,0.19273710894474036
8305132,LitePal,guolindev/LitePal,An Android library that makes developers use SQLite database extremely easy.,20859208,master,Java,2013-02-20T03:20:07Z,2020-12-01T13:32:39Z,2020-10-23T02:12:57Z,5385,7408,294,False,1535,18,7408,True,True,False,True,True,git://github.com/guolindev/LitePal.git,https://github.com/guolindev/LitePal.git,659937f924ec794cf981756c203b8b93af7961b5,2020-10-23T02:12:57Z,Update README.md,GitHub,21,True,False,0.1903044038737757
5683140,ansj_seg,NLPchina/ansj_seg,ansj分词.ict的真正java实现.分词效果速度都超过开源版的ict. 中文分词;人名识别;词性标注;用户自定义词典,7099924,master,Java,2012-09-05T05:56:24Z,2020-11-30T09:02:29Z,2020-10-28T06:59:54Z,352507,5704,675,False,2250,46,5704,True,True,True,True,True,git://github.com/NLPchina/ansj_seg.git,https://github.com/NLPchina/ansj_seg.git,f6774d635f1d82c43614c117d8962938e35af32d,2020-09-16T09:24:37Z,Update README.md  fix for #771,GitHub,74,True,True,0.17978214566436151
961036,hibernate-orm,hibernate/hibernate-orm,Hibernate's core Object/Relational Mapping functionality,348262,master,Java,2010-10-04T16:15:52Z,2020-11-27T20:39:31Z,2020-11-27T17:11:51Z,178549,4455,328,False,2898,223,4455,False,False,False,True,False,git://github.com/hibernate/hibernate-orm.git,https://github.com/hibernate/hibernate-orm.git,36d9ec4040348fb00f69723882308c5de730a5ab,2020-11-26T16:27:44Z,Fix permissions and typo,Christian Beikov,2609,True,True,0.17592739130326976
206444,hive,apache/hive,Apache Hive,47359,master,Java,2009-05-21T02:31:01Z,2020-11-26T15:00:58Z,2020-11-27T15:26:34Z,531529,3452,327,False,3300,109,3452,True,False,True,False,False,git://github.com/apache/hive.git,https://github.com/apache/hive.git,aed7c86cdd59f0b2a4979633fbd191d451f2fd75,2020-11-26T14:58:45Z,HIVE-24389: Trailing zeros of constant decimal numbers are removed (Krisztian Kasa; reviewed by Jesus Camacho Rodriguez),GitHub,1233,True,True,0.16914668525835225
1326671,k-9,k9mail/k-9,K-9 Mail – Open Source Email App for Android,567044,master,Java,2011-02-04T02:40:00Z,2020-11-27T20:16:51Z,2020-11-21T13:24:59Z,70705,5319,363,False,2118,551,5319,True,True,True,True,True,git://github.com/k9mail/k-9.git,https://github.com/k9mail/k-9.git,babf305f926007be140c558a5cb56884961d6336,2020-11-18T18:57:43Z,Prepare for version 5.726,cketti,105,True,False,0.16826598968149953
7276954,alluxio,Alluxio/alluxio,Alluxio; data orchestration for analytics and machine learning in the cloud,16203694,master,Java,2012-12-21T17:43:46Z,2020-11-30T22:31:18Z,2020-11-30T22:31:11Z,129924,4823,431,False,2378,393,4823,True,True,False,True,True,git://github.com/Alluxio/alluxio.git,https://github.com/Alluxio/alluxio.git,75dcd2be7c8b556465cf328faa36c58e9d229bf8,2020-11-30T22:31:10Z,Remove synchronization on releasing directByteBuffer  Cherry-pick of existing commit. orig-pr: Alluxio/alluxio#12580 orig-commit: Alluxio/alluxio@643d5087dd2e4f7ddfa0f796f803f758aaf1fa23 orig-commit-author: Bin Fan <fanbin103@gmail.com>  pr-link: Alluxio/alluxio#12586 change-id: cid-90eb8c3c9b7aeaf3f92f49edc8462b828cbcb987,GitHub,607,True,True,0.1668182511686075
1680733,jna,java-native-access/jna,Java Native Access,13812895,master,Java,2011-04-29T13:30:29Z,2020-11-28T22:56:53Z,2020-11-28T22:01:20Z,443682,6173,387,False,1409,64,6173,True,True,True,True,True,git://github.com/java-native-access/jna.git,https://github.com/java-native-access/jna.git,324151026ee7aaa052b009b9c8f617af5d5eb00b,2020-11-26T03:59:03Z,Fix native conversion for empty CFStringRef. (#1275)  If you try to convert a CFStringRef with empty string (char[0]) an Exception is throws in con.sun.jna.Memory(long) constructor:  java.lang.IllegalArgumentException: Allocation size must be greater than zero,GitHub,165,True,True,0.1626225983298843
8121707,generator,mybatis/generator,A code generator for MyBatis.,1483254,master,Java,2013-02-10T11:14:50Z,2020-12-01T13:43:04Z,2020-11-30T04:41:32Z,45747,4516,375,False,2360,12,4516,True,True,True,True,True,git://github.com/mybatis/generator.git,https://github.com/mybatis/generator.git,cd30146e75f6013740e38dcbccb4a5bf3f923456,2020-11-30T04:41:32Z,Merge pull request #652 from hazendaz/master  Minor updates to build files - no-op change,GitHub,102,True,True,0.16035175237189592
5374914,nanohttpd,NanoHttpd/nanohttpd,Tiny; easily embeddable HTTP server in Java.,4050245,master,Java,2012-08-10T21:52:42Z,2020-11-30T19:07:30Z,2020-10-26T03:51:45Z,1367,5685,362,False,1546,155,5685,True,True,False,True,True,git://github.com/NanoHttpd/nanohttpd.git,https://github.com/NanoHttpd/nanohttpd.git,efb2ebf85a2b06f7c508aba9eaad5377e3a01e81,2019-07-03T18:16:33Z,Merge pull request #546 from wing9405/master  removed remoteHostName from HTTPSession: it can take too long time to…,GitHub,34,True,True,0.1574994945945484
889932,scribejava,scribejava/scribejava,Simple OAuth library for Java,15140551,master,Java,2010-09-05T19:11:40Z,2020-11-26T13:23:54Z,2020-11-21T20:00:37Z,2530,5111,322,False,1668,23,5111,True,True,False,True,True,git://github.com/scribejava/scribejava.git,https://github.com/scribejava/scribejava.git,8bae0a458dc3b6f70ef8dc251df8927903d0682a,2020-11-21T20:00:36Z,Update README.md  add  '## Paid consulting ' paragraph,GitHub,31,True,True,0.15025492415001238
574877,aws-sdk-java,aws/aws-sdk-java,The official AWS SDK for Java.,2232217,master,Java,2010-03-22T23:34:58Z,2020-11-25T09:59:14Z,2020-11-24T22:05:36Z,2048875,3420,322,False,2577,134,3420,False,True,False,False,True,git://github.com/aws/aws-sdk-java.git,https://github.com/aws/aws-sdk-java.git,2bb86d619fb75ea3e1d0d10b86c1fc2d1a482855,2020-11-24T22:03:08Z,AWS SDK for Java 1.11.908,AWS,312,True,True,0.14602242465751408
1222504,sonarqube,SonarSource/sonarqube,Continuous Inspection,545988,master,Java,2011-01-05T11:05:17Z,2020-11-27T14:54:42Z,2020-11-26T20:06:47Z,609459,5303,301,False,1363,4,5303,True,False,False,False,False,git://github.com/SonarSource/sonarqube.git,https://github.com/SonarSource/sonarqube.git,341877deff2ea1d1e87e30be0f592dbf95996920,2020-11-26T20:06:29Z,DOCS SONAR-14170 Document security hotspot  'Open in IDE ' feature,sonartech,2430,True,True,0.14445330678309157
3301400,MinecraftForge,MinecraftForge/MinecraftForge,Modifications to the Minecraft base files to assist in compatibility between mods.,1390178,1.16.x,Java,2012-01-30T01:35:01Z,2020-11-29T02:11:04Z,2020-11-29T02:10:58Z,101828,4288,399,False,1961,159,4288,True,True,False,True,True,git://github.com/MinecraftForge/MinecraftForge.git,https://github.com/MinecraftForge/MinecraftForge.git,d85ea5a3b0bb03dc62263ced862fcf7a38f93c72,2020-11-29T02:10:49Z,Fix datagen order of multipart conditions being unstable,tterrag,46,True,False,0.14354366980405553
1011539,rest-assured,rest-assured/rest-assured,Java DSL for easy testing of REST services,19369327,master,Java,2010-10-21T08:35:43Z,2020-11-27T22:31:15Z,2020-11-11T16:54:48Z,9960,5035,324,False,1405,378,5035,True,True,False,True,True,git://github.com/rest-assured/rest-assured.git,https://github.com/rest-assured/rest-assured.git,be9ab1f1e91e364fccd9675f3c0a4ed93e9d27e3,2020-11-08T13:02:43Z,Updated for 4.3.2,Johan Haleby,194,True,True,0.14060503342264188
3161748,netty-socketio,mrniko/netty-socketio,Socket.IO server implemented on Java. Realtime java framework,1104661,master,Java,2012-01-12T11:43:49Z,2020-11-29T02:11:09Z,2020-10-13T09:32:50Z,1946,5011,412,False,1372,337,5011,True,True,False,True,True,git://github.com/mrniko/netty-socketio.git,https://github.com/mrniko/netty-socketio.git,18c8f230f4c4bbe92b98cc434289fed007bb3474,2020-09-29T09:56:27Z,Merge pull request #771 from GaryLeung922/hotfix  Hotfix：multy node with redisson receive multy same message,GitHub,15,True,True,0.13911595210295563
867564,robolectric,robolectric/robolectric,Android Unit Testing Framework,3988212,master,Java,2010-08-28T00:28:25Z,2020-11-27T10:48:04Z,2020-11-25T18:58:40Z,48905,5118,223,False,1258,628,5118,True,True,False,True,True,git://github.com/robolectric/robolectric.git,https://github.com/robolectric/robolectric.git,eee5565c8491a421fe27eb00bee5e9f9b411302c,2020-11-22T07:24:07Z,Merge pull request #6077 from hoisie/remove-shadow-phone-account  Remove ShadowPhoneAccount,GitHub,585,True,False,0.13762535609418114
1287669,JsonPath,json-path/JsonPath,Java JsonPath implementation,26765624,master,Java,2011-01-24T13:19:19Z,2020-11-28T05:40:32Z,2020-11-11T16:18:08Z,2428,5404,279,False,1025,230,5404,True,True,False,False,True,git://github.com/json-path/JsonPath.git,https://github.com/json-path/JsonPath.git,1ed1ea08a304fbcf091dde8424cb50692b47f4fc,2020-05-18T13:22:52Z,Merge pull request #592 from Alanscut/gson_provider  improve number type,GitHub,57,True,False,0.13587365080521865
4368712,jersey,jersey/jersey,This is no longer the active Jersey repository. Please see the README.md,399710,master,Java,2012-05-18T11:38:25Z,2020-11-24T06:28:32Z,2018-04-17T13:50:10Z,38964,2919,354,False,2519,552,2919,True,True,False,False,True,git://github.com/jersey/jersey.git,https://github.com/jersey/jersey.git,faa809da43538ce31076b50f969b4bd64caa5ac9,2018-04-17T13:50:10Z,Update README.md,GitHub,980,True,True,0.13457842992420002
688352,jmeter,apache/jmeter,Apache JMeter,47359,master,Java,2010-05-26T23:38:07Z,2020-11-27T10:38:35Z,2020-11-26T19:16:35Z,90284,4719,323,False,1405,3,4719,True,False,False,False,True,git://github.com/apache/jmeter.git,https://github.com/apache/jmeter.git,c39571c90804957750c1eb84c4855121c04eed86,2020-11-26T19:15:11Z,Mention PR 544 in changes  Sorry for missing this earlier; Graham Russell.  Relates to #544,Felix Schumacher,229,True,False,0.1345257721683133
671825,graylog2-server,Graylog2/graylog2-server,Free and open source log management,474892,master,Java,2010-05-17T21:27:02Z,2020-11-27T11:28:40Z,2020-11-26T22:01:25Z,119475,5536,251,False,839,1270,5536,True,True,False,False,True,git://github.com/Graylog2/graylog2-server.git,https://github.com/Graylog2/graylog2-server.git,049079f25cdbb6881f5385d82519f6d253eb0565,2020-11-26T22:01:23Z,Use empty EventSearchParameters in EventsResource by default (#9635)  Avoids an NPE when executing a search without payload.,GitHub,528,True,True,0.13262248477312227
3548254,titan,thinkaurelius/titan,Distributed Graph Database,1325418,titan10,Java,2012-02-25T22:53:53Z,2020-11-25T01:52:52Z,2017-02-18T21:00:37Z,91250,5100,416,False,1039,192,5100,True,True,True,True,True,git://github.com/thinkaurelius/titan.git,https://github.com/thinkaurelius/titan.git,ee226e52415b8bf43b700afac75fa5b9767993a5,2015-12-03T10:40:44Z,Merge pull request #1196 from achinthagunasekara/patch-1  Update GraphOfTheGodsFactory.java,stephen mallette,171,True,True,0.1304610995080776
4812336,otto,square/otto,An enhanced Guava-based event bus with emphasis on Android support.,82592,master,Java,2012-06-27T19:06:49Z,2020-11-27T12:25:24Z,2018-12-17T16:07:14Z,703,5215,325,False,927,18,5215,True,True,True,False,False,git://github.com/square/otto.git,https://github.com/square/otto.git,2a67589abd91879cf23a8c96542b59349485ec3d,2018-04-24T21:23:35Z,Merge pull request #206 from TurboProgramming/patch-1  Replacement of  'compile ' with  'implementation ',GitHub,10,True,True,0.12918667340963846
1381673,drools,kiegroup/drools,Drools is a rule engine; DMN engine and complex event processing (CEP) engine for Java.,517980,master,Java,2011-02-18T08:37:05Z,2020-11-27T11:22:06Z,2020-11-27T15:30:16Z,171488,3334,282,False,1957,29,3334,True,False,False,False,True,git://github.com/kiegroup/drools.git,https://github.com/kiegroup/drools.git,5f53e9834d59f925e22802bb3d37b943353e8860,2020-11-27T10:16:13Z,[DROOLS-5700] Implement range index in Alpha Network Compiler (#3261)  * [DROOLS-5700] Implement range index in Alpha Network Compiler    * - Fixed code smells    * - Removed unused variables,GitHub,1601,True,True,0.12506592790566268
2624521,gephi,gephi/gephi,Gephi - The Open Graph Viz Platform,1144411,master,Java,2011-10-22T03:14:46Z,2020-11-28T10:05:28Z,2020-09-28T09:24:08Z,514683,4076,265,False,1423,528,4076,True,True,True,True,False,git://github.com/gephi/gephi.git,https://github.com/gephi/gephi.git,c1485e9355f99200e3cac48be48e75fcab21157f,2020-09-28T09:24:03Z,Update README.md,GitHub,14,True,True,0.12271601086498642
291570,shiro,apache/shiro,Apache Shiro,47359,master,Java,2009-08-29T08:00:17Z,2020-11-27T13:28:06Z,2020-11-23T20:55:41Z,25452,3264,233,False,1903,11,3264,True,False,False,False,False,git://github.com/apache/shiro.git,https://github.com/apache/shiro.git,0e5a4428bcaa0a4c03680f5faad5a4c897379497,2020-11-16T15:06:20Z,Merge pull request #266 from lcc/fix-flush-bytearrayoutputstream  Fix: flushes ByteArrayOutputStream before using,GitHub,115,True,True,0.12203811293145715
3786237,hazelcast,hazelcast/hazelcast,Open Source In-Memory Data Grid,1453152,master,Java,2012-03-21T12:25:18Z,2020-11-29T18:05:17Z,2020-11-29T18:35:54Z,227469,4058,311,False,1395,904,4058,True,True,True,True,True,git://github.com/hazelcast/hazelcast.git,https://github.com/hazelcast/hazelcast.git,46a9d1fd1569fb9acf1c0c362be4f4e7c16f2bc0,2020-11-26T17:30:48Z,Fix violations from zero-dependency policy and add regression tests.,Josef Cacek,2559,True,True,0.12149801996176945
865412,opentsdb,OpenTSDB/opentsdb,A scalable; distributed Time Series Database.,2086220,master,Java,2010-08-27T02:05:20Z,2020-11-27T10:30:10Z,2020-11-25T20:40:26Z,39689,4302,354,False,1218,518,4302,True,True,False,True,True,git://github.com/OpenTSDB/opentsdb.git,https://github.com/OpenTSDB/opentsdb.git,f08dd760ca5071475d2ea59d5c9f33ea09a5fa28,2020-10-26T20:39:47Z,Fix: Rollup queries with count aggregator produce unexpected results (#1895)  Co-authored-by: Tony Di Nucci <tony.dinucci@skyscanner.net>,GitHub,159,True,False,0.12068171933418509
618492,YCSB,brianfrankcooper/YCSB,Yahoo! Cloud Serving Benchmark,247619,master,Java,2010-04-19T20:52:11Z,2020-11-27T16:05:38Z,2020-11-27T08:07:36Z,32346,3361,218,False,1762,221,3361,True,True,True,True,True,git://github.com/brianfrankcooper/YCSB.git,https://github.com/brianfrankcooper/YCSB.git,49ce12a399636168fee01f8966ed092fbf626647,2020-11-27T08:07:35Z,[rocksdb] change README to build just rocksdb binding (#1447)  change mvn build target to just build rocksdb-binding. This also makes the build command to be consistent with these for other bindings.,GitHub,43,True,True,0.1195145636487388
5925560,smali,JesusFreke/smali,smali/baksmali,106383,master,Java,2012-09-23T19:51:16Z,2020-11-30T15:56:17Z,2020-10-14T18:24:10Z,9375,4694,278,False,904,107,4694,True,True,False,True,True,git://github.com/JesusFreke/smali.git,https://github.com/JesusFreke/smali.git,c1534fc96df4f7949052228df07335b0ddce5d83,2020-03-30T18:24:38Z,Cast long yychar to int.  Starting from JFlex 1.8.0; `yychar` is a long.  However; it is used to build an antlr `CommonToken` which takes an int. Hence; explicit casting is needed.  I propose to cast the `yychar` with `java.lang.Math.toIntExact()` which throw an ArithmeticException in case of overflow. This is acceptable because the previous code would have returned an overflowed (negative) position.  See https://github.com/jflex-de/jflex/pull/605 for details.,Ben Gruver,60,True,False,0.11844754514297545
317887,liferay-portal,liferay/liferay-portal,None,131436,master,Java,2009-09-25T22:55:58Z,2020-11-27T17:34:29Z,2020-11-27T17:34:23Z,13943195,1644,171,False,2719,0,1644,True,False,False,False,True,git://github.com/liferay/liferay-portal.git,https://github.com/liferay/liferay-portal.git,a1bc441dbb9b1c3d59f54db0bf24b73b71f47e05,2020-11-27T15:52:58Z,LPS-122888 fix WebDav test now the filename and the title will be different so; on move and copy the filename will change; but the title no. For this; when a file is moved or/and renamed; the access should be done via the title (the filename without the extension) cause the filename changed,Brian Chan,698,True,False,0.11627622126554243
